round,algo,per_error,abs_error,accuracy,skim_precision,skim_recall,detail_precision,detail_recall,read_precision,read_recall
18,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
18,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
18,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
18,SessionTrainer,0.9801178678371661,3.275,0.861878453038674,,0.0,,0.0,,0.0
18,SessionCatTrainer,0.0,0.0,0.11049723756906077,0.11049723756906077,1.0,,0.0,0.13812154696132597,1.0
19,LogTrainer,0.37907074237975014,2.6375,0.861878453038674,0.4375,0.35,0.5714285714285714,0.8,0.5217391304347826,0.48
19,SecondTrainerNoPat,0.2630169349191168,1.53125,0.9337016574585635,0.75,0.6,1.0,0.8,0.85,0.68
19,SecondTrainer,0.24425650663487902,1.4,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
19,AlgoTrainerNoPat,0.2588243285427422,1.60625,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
19,AlgoTrainer,0.2581304556610468,1.5625,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
19,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
19,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
19,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
19,SessionTrainer,1.0,3.31875,0.861878453038674,,0.0,,0.0,,0.0
19,SessionCatTrainer,0.0,0.0,0.8674033149171271,0.5,0.1,,0.0,0.75,0.12
20,LogTrainer,0.42037161693287295,3.03125,0.850828729281768,0.46153846153846156,0.3,0.4,0.8,0.4782608695652174,0.44
20,SecondTrainerNoPat,0.26783902576693375,1.525,0.9171270718232044,0.6666666666666666,0.5,0.8,0.8,0.8,0.64
20,SecondTrainer,0.2613000335154987,1.55625,0.9226519337016574,0.6875,0.55,0.8,0.8,0.8095238095238095,0.68
20,AlgoTrainerNoPat,0.25507064090102566,1.65,0.9171270718232044,0.6666666666666666,0.5,0.8,0.8,0.8,0.64
20,AlgoTrainer,0.25235917585725925,1.55,0.9171270718232044,0.6470588235294118,0.55,1.0,0.8,0.7619047619047619,0.64
20,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
20,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
20,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
20,SessionTrainer,1.0,3.31875,0.861878453038674,,0.0,,0.0,,0.0
20,SessionCatTrainer,0.0,0.0,0.11049723756906077,0.11049723756906077,1.0,,0.0,0.13812154696132597,1.0
21,LogTrainer,0.31580788397093873,2.2125,0.8839779005524862,0.47058823529411764,0.4,0.8,0.8,0.6363636363636364,0.56
21,SecondTrainerNoPat,0.25384386493593336,1.5625,0.9281767955801105,0.7058823529411765,0.6,1.0,0.8,0.8095238095238095,0.68
21,SecondTrainer,0.23388978166547084,1.54375,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
21,AlgoTrainerNoPat,0.28143348091564213,1.59375,0.9116022099447514,0.625,0.5,0.8,0.8,0.7619047619047619,0.64
21,AlgoTrainer,0.25110520107387274,1.53125,0.9116022099447514,0.6111111111111112,0.55,1.0,0.8,0.7272727272727273,0.64
21,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
21,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
21,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
21,SessionTrainer,0.39350865477395025,2.475,0.861878453038674,0.4117647058823529,0.35,0.3333333333333333,0.2,0.6,0.48
21,SessionCatTrainer,0.0,0.0,0.09944751381215469,0.09142857142857143,0.8,,0.0,0.12,0.84
22,LogTrainer,0.3363602312610863,2.4125,0.8674033149171271,0.47058823529411764,0.4,0.5714285714285714,0.8,0.5416666666666666,0.52
22,SecondTrainerNoPat,0.28595217636939585,1.69375,0.9226519337016574,0.6875,0.55,0.8,0.8,0.8095238095238095,0.68
22,SecondTrainer,0.2375413507324166,1.55,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
22,AlgoTrainerNoPat,0.243432384267929,1.60625,0.9171270718232044,0.6666666666666666,0.5,0.8,0.8,0.8,0.64
22,AlgoTrainer,0.25084632061633383,1.58125,0.9171270718232044,0.631578947368421,0.6,1.0,0.8,0.7391304347826086,0.68
22,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
22,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
22,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
22,SessionTrainer,0.45811328573196486,2.5125,0.850828729281768,0.35714285714285715,0.25,0.3333333333333333,0.2,0.5294117647058824,0.36
22,SessionCatTrainer,0.0,0.0,0.6629834254143646,0.24050632911392406,0.95,,0.0,0.3037974683544304,0.96
23,LogTrainer,0.3328073284821773,2.325,0.8729281767955801,0.47058823529411764,0.4,0.6666666666666666,0.8,0.5652173913043478,0.52
23,SecondTrainerNoPat,0.26721310847434987,1.53125,0.9171270718232044,0.6666666666666666,0.5,1.0,0.8,0.7894736842105263,0.6
23,SecondTrainer,0.24652710802828745,1.58125,0.9226519337016574,0.6875,0.55,1.0,0.8,0.8,0.64
23,AlgoTrainerNoPat,0.24672851814971825,1.65,0.9116022099447514,0.6428571428571429,0.45,0.6666666666666666,0.8,0.8,0.64
23,AlgoTrainer,0.22541087476035138,1.54375,0.9281767955801105,0.7333333333333333,0.55,1.0,0.8,0.8421052631578947,0.64
23,Algo1,0.433145338589095,2.20625,0.856353591160221,0.3333333333333333,0.2,0.3333333333333333,0.4,0.6111111111111112,0.44
23,Algo2,0.4333559208522352,2.5375,0.850828729281768,0.25,0.1,0.4444444444444444,0.8,0.5294117647058824,0.36
23,Algo3,0.4515697375475497,1.975,0.8895027624309392,0.5217391304347826,0.6,0.0,0.0,0.72,0.72
23,SessionTrainer,0.4464495109102953,2.38125,0.856353591160221,0.36363636363636365,0.2,0.3333333333333333,0.2,0.5714285714285714,0.32
23,SessionCatTrainer,0.0,0.0,0.861878453038674,,0.0,,0.0,,0.0
24,LogTrainer,0.3052015691562795,2.160919540229885,0.8625592417061612,0.5,0.41379310344827586,1.0,0.7,0.7096774193548387,0.5641025641025641
24,SecondTrainerNoPat,0.2504179214042817,1.5689655172413792,0.9052132701421801,0.6956521739130435,0.5517241379310345,1.0,0.7,0.8666666666666667,0.6666666666666666
24,SecondTrainer,0.26776653301355513,1.6206896551724137,0.8909952606635071,0.65,0.4482758620689655,0.8888888888888888,0.8,0.8275862068965517,0.6153846153846154
24,AlgoTrainerNoPat,0.24784998135013878,1.5977011494252873,0.9052132701421801,0.7142857142857143,0.5172413793103449,1.0,0.7,0.8928571428571429,0.6410256410256411
24,AlgoTrainer,0.23024194428271674,1.4540229885057472,0.909952606635071,0.7272727272727273,0.5517241379310345,1.0,0.8,0.8666666666666667,0.6666666666666666
24,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
24,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
24,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
24,SessionTrainer,0.42142197531438164,2.3333333333333335,0.8436018957345972,0.5555555555555556,0.3448275862068966,0.5,0.1,0.75,0.38461538461538464
24,SessionCatTrainer,0.0,0.0,0.3981042654028436,0.1830065359477124,0.9655172413793104,,0.0,0.24183006535947713,0.9487179487179487
25,LogTrainer,0.46599825362986885,2.6724137931034484,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5,0.6,0.6666666666666666,0.5128205128205128
25,SecondTrainerNoPat,0.2599752862635042,1.5862068965517242,0.8815165876777251,0.6,0.41379310344827586,1.0,0.7,0.8148148148148148,0.5641025641025641
25,SecondTrainer,0.24891078728120242,1.4942528735632183,0.8957345971563981,0.6666666666666666,0.4827586206896552,1.0,0.8,0.8275862068965517,0.6153846153846154
25,AlgoTrainerNoPat,0.2454752289753864,1.5344827586206897,0.909952606635071,0.7272727272727273,0.5517241379310345,1.0,0.7,0.896551724137931,0.6666666666666666
25,AlgoTrainer,0.24924916378380396,1.4885057471264367,0.8957345971563981,0.6521739130434783,0.5172413793103449,1.0,0.7,0.8333333333333334,0.6410256410256411
25,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
25,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
25,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
25,SessionTrainer,0.3678632783812255,2.689655172413793,0.8293838862559242,0.4375,0.4827586206896552,0.3333333333333333,0.1,0.6571428571428571,0.5897435897435898
25,SessionCatTrainer,0.0,0.0,0.7061611374407583,0.3,0.8275862068965517,,0.0,0.4125,0.8461538461538461
26,LogTrainer,0.34133902533818483,2.3505747126436782,0.8625592417061612,0.5,0.41379310344827586,1.0,0.7,0.7096774193548387,0.5641025641025641
26,SecondTrainerNoPat,0.24224420459397475,1.4655172413793103,0.8909952606635071,0.6363636363636364,0.4827586206896552,1.0,0.7,0.8275862068965517,0.6153846153846154
26,SecondTrainer,0.2583594432376579,1.5574712643678161,0.8862559241706162,0.631578947368421,0.41379310344827586,0.8888888888888888,0.8,0.8214285714285714,0.5897435897435898
26,AlgoTrainerNoPat,0.2535673899175274,1.6264367816091954,0.8957345971563981,0.6666666666666666,0.4827586206896552,0.8888888888888888,0.8,0.8333333333333334,0.6410256410256411
26,AlgoTrainer,0.23928981924272372,1.5402298850574712,0.9004739336492891,0.6818181818181818,0.5172413793103449,1.0,0.8,0.8333333333333334,0.6410256410256411
26,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
26,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
26,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
26,SessionTrainer,0.9840414507662761,3.2471264367816093,0.8151658767772512,,0.0,,0.0,,0.0
26,SessionCatTrainer,0.0,0.0,0.13744075829383887,0.13744075829383887,1.0,,0.0,0.1848341232227488,1.0
27,LogTrainer,0.335287692027251,2.3505747126436782,0.8720379146919431,0.5454545454545454,0.41379310344827586,1.0,0.7,0.7586206896551724,0.5641025641025641
27,SecondTrainerNoPat,0.2462145721171276,1.5402298850574712,0.9004739336492891,0.6818181818181818,0.5172413793103449,1.0,0.8,0.8333333333333334,0.6410256410256411
27,SecondTrainer,0.2604699825655154,1.5459770114942528,0.8909952606635071,0.6363636363636364,0.4827586206896552,1.0,0.7,0.8275862068965517,0.6153846153846154
27,AlgoTrainerNoPat,0.24168610619783415,1.5344827586206897,0.909952606635071,0.7272727272727273,0.5517241379310345,1.0,0.8,0.8666666666666667,0.6666666666666666
27,AlgoTrainer,0.26760442990238176,1.6436781609195403,0.8909952606635071,0.6666666666666666,0.41379310344827586,0.875,0.7,0.8846153846153846,0.5897435897435898
27,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
27,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
27,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
27,SessionTrainer,0.39964697876701427,2.1436781609195403,0.8483412322274881,0.5,0.5172413793103449,0.5,0.2,0.7058823529411765,0.6153846153846154
27,SessionCatTrainer,0.0,0.0,0.13744075829383887,0.13744075829383887,1.0,,0.0,0.1848341232227488,1.0
28,LogTrainer,0.29925135490797844,2.0919540229885056,0.8720379146919431,0.5454545454545454,0.41379310344827586,1.0,0.7,0.7586206896551724,0.5641025641025641
28,SecondTrainerNoPat,0.2648736284309827,1.5919540229885059,0.8767772511848341,0.5789473684210527,0.3793103448275862,1.0,0.7,0.8076923076923077,0.5384615384615384
28,SecondTrainer,0.23832424026634952,1.5172413793103448,0.9004739336492891,0.7,0.4827586206896552,1.0,0.8,0.8571428571428571,0.6153846153846154
28,AlgoTrainerNoPat,0.24025716125731866,1.5862068965517242,0.9146919431279621,0.7619047619047619,0.5517241379310345,1.0,0.8,0.896551724137931,0.6666666666666666
28,AlgoTrainer,0.2521248431300715,1.5919540229885059,0.8957345971563981,0.6666666666666666,0.4827586206896552,1.0,0.7,0.8571428571428571,0.6153846153846154
28,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
28,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
28,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
28,SessionTrainer,0.3516047030347821,2.7413793103448274,0.8199052132701422,0.4117647058823529,0.4827586206896552,0.3333333333333333,0.1,0.6216216216216216,0.5897435897435898
28,SessionCatTrainer,0.0,0.0,0.5213270142180095,0.1891891891891892,0.7241379310344828,,0.0,0.25225225225225223,0.717948717948718
29,LogTrainer,0.3077085149708478,2.218390804597701,0.8767772511848341,0.5714285714285714,0.41379310344827586,1.0,0.7,0.7857142857142857,0.5641025641025641
29,SecondTrainerNoPat,0.2686115691296836,1.5632183908045978,0.8672985781990521,0.5263157894736842,0.3448275862068966,0.875,0.7,0.7777777777777778,0.5384615384615384
29,SecondTrainer,0.25314508121870966,1.5517241379310345,0.8862559241706162,0.6190476190476191,0.4482758620689655,0.8888888888888888,0.8,0.8,0.6153846153846154
29,AlgoTrainerNoPat,0.24751233980121728,1.5689655172413792,0.8957345971563981,0.6666666666666666,0.4827586206896552,1.0,0.7,0.8571428571428571,0.6153846153846154
29,AlgoTrainer,0.23938366487165197,1.5459770114942528,0.8957345971563981,0.6521739130434783,0.5172413793103449,1.0,0.7,0.8333333333333334,0.6410256410256411
29,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
29,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
29,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
29,SessionTrainer,0.3604122381581067,2.586206896551724,0.8293838862559242,0.4411764705882353,0.5172413793103449,0.3333333333333333,0.1,0.6486486486486487,0.6153846153846154
29,SessionCatTrainer,0.0,0.0,0.8151658767772512,,0.0,,0.0,,0.0
30,LogTrainer,0.2913320467256662,2.0632183908045976,0.8720379146919431,0.5454545454545454,0.41379310344827586,1.0,0.7,0.7586206896551724,0.5641025641025641
30,SecondTrainerNoPat,0.23130602246281529,1.4252873563218391,0.8957345971563981,0.6666666666666666,0.4827586206896552,1.0,0.8,0.8275862068965517,0.6153846153846154
30,SecondTrainer,0.2803923542411572,1.7586206896551724,0.8672985781990521,0.5238095238095238,0.3793103448275862,0.8888888888888888,0.8,0.7333333333333333,0.5641025641025641
30,AlgoTrainerNoPat,0.2335667548299164,1.4942528735632183,0.9052132701421801,0.7142857142857143,0.5172413793103449,1.0,0.8,0.8620689655172413,0.6410256410256411
30,AlgoTrainer,0.22906711145542746,1.4770114942528736,0.9052132701421801,0.7368421052631579,0.4827586206896552,1.0,0.8,0.8888888888888888,0.6153846153846154
30,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
30,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
30,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
30,SessionTrainer,0.37742273321275893,2.735632183908046,0.8151658767772512,0.4,0.41379310344827586,0.3333333333333333,0.1,0.6060606060606061,0.5128205128205128
30,SessionCatTrainer,0.0,0.0,0.7488151658767772,0.28,0.4827586206896552,,0.0,0.44,0.5641025641025641
31,LogTrainer,0.3139214061925058,2.2528735632183907,0.8672985781990521,0.5217391304347826,0.41379310344827586,1.0,0.7,0.7333333333333333,0.5641025641025641
31,SecondTrainerNoPat,0.2443913202938758,1.471264367816092,0.8957345971563981,0.6666666666666666,0.4827586206896552,1.0,0.8,0.8275862068965517,0.6153846153846154
31,SecondTrainer,0.24446504405181005,1.5114942528735633,0.8909952606635071,0.6363636363636364,0.4827586206896552,1.0,0.7,0.8275862068965517,0.6153846153846154
31,AlgoTrainerNoPat,0.23943157715656005,1.603448275862069,0.9052132701421801,0.6956521739130435,0.5517241379310345,1.0,0.7,0.8666666666666667,0.6666666666666666
31,AlgoTrainer,0.2532880830769605,1.6551724137931034,0.8909952606635071,0.65,0.4482758620689655,0.875,0.7,0.8571428571428571,0.6153846153846154
31,Algo1,0.44283121027049854,1.971264367816092,0.8246445497630331,0.3333333333333333,0.20689655172413793,0.5714285714285714,0.4,0.68,0.4358974358974359
31,Algo2,0.45142271429041797,2.1551724137931036,0.8293838862559242,0.38095238095238093,0.27586206896551724,0.6,0.3,0.6923076923076923,0.46153846153846156
31,Algo3,0.5260758868824189,2.5517241379310347,0.8341232227488151,0.4782608695652174,0.3793103448275862,0.2,0.1,0.7142857142857143,0.5128205128205128
31,SessionTrainer,1.0,3.281609195402299,0.8151658767772512,,0.0,,0.0,,0.0
31,SessionCatTrainer,0.0,0.0,0.5639810426540285,0.22807017543859648,0.896551724137931,,0.0,0.30701754385964913,0.8974358974358975
32,LogTrainer,0.3870004532378757,2.8035714285714284,0.821917808219178,0.5,0.5238095238095238,0.5,0.5,0.65625,0.6774193548387096
32,SecondTrainerNoPat,0.4225158747838753,2.7767857142857144,0.8013698630136986,0.5,0.42857142857142855,0.3333333333333333,0.4,0.6333333333333333,0.6129032258064516
32,SecondTrainer,0.4362209399701712,2.7142857142857144,0.8013698630136986,0.5,0.38095238095238093,0.3076923076923077,0.4,0.6551724137931034,0.6129032258064516
32,AlgoTrainerNoPat,0.41265610376288353,2.5089285714285716,0.821917808219178,0.5454545454545454,0.5714285714285714,0.4,0.4,0.65625,0.6774193548387096
32,AlgoTrainer,0.40039225482504437,2.5535714285714284,0.821917808219178,0.55,0.5238095238095238,0.36363636363636365,0.4,0.6774193548387096,0.6774193548387096
32,Algo1,0.3979805306878128,3.25,0.815068493150685,0.47368421052631576,0.42857142857142855,0.375,0.3,0.7037037037037037,0.6129032258064516
32,Algo2,0.4275934731175348,2.794642857142857,0.8082191780821918,0.5,0.42857142857142855,0.25,0.2,0.6923076923076923,0.5806451612903226
32,Algo3,0.628550484580006,3.2857142857142856,0.773972602739726,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.5,0.5517241379310345,0.5161290322580645
32,SessionTrainer,0.372611491006423,2.6339285714285716,0.7808219178082192,0.375,0.42857142857142855,0.5,0.3,0.5666666666666667,0.5483870967741935
32,SessionCatTrainer,0.0,0.0,0.7671232876712328,0.35294117647058826,0.2857142857142857,,0.0,0.47058823529411764,0.25806451612903225
33,LogTrainer,0.4363054199470455,3.5892857142857144,0.7876712328767124,0.42857142857142855,0.42857142857142855,0.45454545454545453,0.5,0.5625,0.5806451612903226
33,SecondTrainerNoPat,0.422981963035166,2.732142857142857,0.7945205479452054,0.47058823529411764,0.38095238095238093,0.3076923076923077,0.4,0.6333333333333333,0.6129032258064516
33,SecondTrainer,0.42711338510624264,2.6160714285714284,0.8287671232876712,0.5454545454545454,0.5714285714285714,0.4444444444444444,0.4,0.6774193548387096,0.6774193548387096
33,AlgoTrainerNoPat,0.43292429168503266,2.455357142857143,0.815068493150685,0.48,0.5714285714285714,0.4444444444444444,0.4,0.6470588235294118,0.7096774193548387
33,AlgoTrainer,0.39400568401939556,2.5625,0.8287671232876712,0.5714285714285714,0.5714285714285714,0.4,0.4,0.6774193548387096,0.6774193548387096
33,Algo1,0.3979805306878128,3.25,0.815068493150685,0.47368421052631576,0.42857142857142855,0.375,0.3,0.7037037037037037,0.6129032258064516
33,Algo2,0.4275934731175348,2.794642857142857,0.8082191780821918,0.5,0.42857142857142855,0.25,0.2,0.6923076923076923,0.5806451612903226
33,Algo3,0.628550484580006,3.2857142857142856,0.773972602739726,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.5,0.5517241379310345,0.5161290322580645
33,SessionTrainer,0.43949911084268,2.4375,0.815068493150685,0.5,0.42857142857142855,0.35294117647058826,0.6,0.6857142857142857,0.7741935483870968
33,SessionCatTrainer,0.0,0.0,0.7397260273972602,0.1875,0.14285714285714285,0.3333333333333333,0.5,0.5161290322580645,0.5161290322580645
34,LogTrainer,0.4217384395868964,3.0892857142857144,0.8013698630136986,0.45,0.42857142857142855,0.5,0.5,0.6,0.5806451612903226
34,SecondTrainerNoPat,0.422882098742659,2.5625,0.8287671232876712,0.5789473684210527,0.5238095238095238,0.36363636363636365,0.4,0.7,0.6774193548387096
34,SecondTrainer,0.4035474596224568,2.75,0.8082191780821918,0.5263157894736842,0.47619047619047616,0.3333333333333333,0.4,0.6451612903225806,0.6451612903225806
34,AlgoTrainerNoPat,0.41052826424266387,2.4107142857142856,0.8287671232876712,0.5217391304347826,0.5714285714285714,0.4444444444444444,0.4,0.6875,0.7096774193548387
34,AlgoTrainer,0.4068435396572959,2.5357142857142856,0.821917808219178,0.48,0.5714285714285714,0.5555555555555556,0.5,0.6470588235294118,0.7096774193548387
34,Algo1,0.3979805306878128,3.25,0.815068493150685,0.47368421052631576,0.42857142857142855,0.375,0.3,0.7037037037037037,0.6129032258064516
34,Algo2,0.4275934731175348,2.794642857142857,0.8082191780821918,0.5,0.42857142857142855,0.25,0.2,0.6923076923076923,0.5806451612903226
34,Algo3,0.628550484580006,3.2857142857142856,0.773972602739726,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.5,0.5517241379310345,0.5161290322580645
34,SessionTrainer,0.9553839931728291,2.1339285714285716,0.7876712328767124,,0.0,,0.0,,0.0
34,SessionCatTrainer,0.0,0.0,0.6986301369863014,0.2857142857142857,0.6666666666666666,,0.0,0.4489795918367347,0.7096774193548387
35,LogTrainer,0.3933480039154005,2.6339285714285716,0.821917808219178,0.5238095238095238,0.5238095238095238,0.5,0.5,0.6451612903225806,0.6451612903225806
35,SecondTrainerNoPat,0.4319291890284661,2.794642857142857,0.8013698630136986,0.5,0.42857142857142855,0.3076923076923077,0.4,0.6451612903225806,0.6451612903225806
35,SecondTrainer,0.4418793064666038,2.7142857142857144,0.8013698630136986,0.5,0.42857142857142855,0.3076923076923077,0.4,0.6451612903225806,0.6451612903225806
35,AlgoTrainerNoPat,0.4220263995093399,2.625,0.815068493150685,0.5,0.47619047619047616,0.45454545454545453,0.5,0.6451612903225806,0.6451612903225806
35,AlgoTrainer,0.4164207489249012,2.7857142857142856,0.8082191780821918,0.47619047619047616,0.47619047619047616,0.5,0.5,0.6129032258064516,0.6129032258064516
35,Algo1,0.3979805306878128,3.25,0.815068493150685,0.47368421052631576,0.42857142857142855,0.375,0.3,0.7037037037037037,0.6129032258064516
35,Algo2,0.4275934731175348,2.794642857142857,0.8082191780821918,0.5,0.42857142857142855,0.25,0.2,0.6923076923076923,0.5806451612903226
35,Algo3,0.628550484580006,3.2857142857142856,0.773972602739726,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.5,0.5517241379310345,0.5161290322580645
35,SessionTrainer,0.38819435033920147,2.4017857142857144,0.8287671232876712,0.55,0.5238095238095238,0.42857142857142855,0.6,0.6764705882352942,0.7419354838709677
35,SessionCatTrainer,0.0,0.0,0.4178082191780822,0.19811320754716982,1.0,,0.0,0.29245283018867924,1.0
36,LogTrainer,0.37101889922822207,2.2589285714285716,0.8356164383561644,0.5,0.5238095238095238,0.5555555555555556,0.5,0.7096774193548387,0.7096774193548387
